date,sales_accuracy,customer_accuracy,actual_sales,predicted_sales,actual_customers,predicted_customers
2025-01-25,0.0,66.40386357740448,115484.83000000002,1127325.5,457.0,610.5343434512615
2025-01-26,0.0,60.36734550771579,87992.01,498425.09375,355.0,495.69592344760895
2025-01-27,0.0,75.34003137292976,76062.07999999999,205457.25,334.0,416.3642952144146
2025-01-28,0.0,48.30179007391915,75361.12,329468.875,331.0,502.1210748553276
2025-01-29,0.0,46.75977041934456,89158.44,382910.8125,358.0,548.6000218987465
2025-01-30,0.0,37.50827973809194,87619.94,301834.625,370.0,601.2193649690598
2025-01-31,0.0,49.74358578310733,78815.64,648820.625,351.0,527.4000139012933
2025-02-01,0.0,96.37195244719163,123743.49000000002,362306.625,518.0,536.7932863235474
2025-02-02,0.0,58.63321706757957,111429.62,750764.375,451.0,637.5641910252161
2025-02-03,0.0,38.62049675123258,72707.62,466489.84375,330.0,532.5523607209325
2025-02-04,84.54941320396826,65.62819867495782,75410.36,87061.703125,323.0,434.02091827988625
2025-02-05,87.16887175329455,74.46399673502496,101898.68,88823.9296875,423.0,531.0172938108444
2025-02-06,0.0,0.0,94872.36,347331.125,372.0,789.3773079365492
2025-02-07,0.0,76.65423730133304,107045.34,396191.90625,431.0,531.6202372312546
2025-02-08,0.0,48.61538520461954,115248.26000000001,239285.703125,452.0,684.2584588751197
2025-02-09,71.88624242418744,68.13041659399767,110268.69999999998,141269.375,449.0,592.0944294929504
2025-02-10,0.0,49.48694197297434,85179.70999999999,194433.1875,353.0,531.3110948354006
2025-02-11,68.9269039012543,96.86922360115543,82901.03,57141.11328125,349.0,359.92640963196754
2025-02-12,73.40364962948561,43.56203742014865,67063.52,84899.96875,288.0,450.5413322299719
2025-02-13,42.14748567086718,93.60031810548078,104109.58,43879.5703125,431.0,403.4173710346222
